meta_id,variable_id,dttm,th,quality_flag_id
51,1,2021-12-14 01:00:00,1.4208,2
51,1,2021-12-14 02:00:00,1.0393,2
51,1,2021-12-14 03:00:00,0.875,2
51,1,2021-12-14 04:00:00,0.7102,2
51,1,2021-12-14 05:00:00,1.6377,2
51,1,2021-12-14 06:00:00,1.8713,2
51,1,2021-12-14 07:00:00,2.338,2
51,1,2021-12-14 08:00:00,2.8898,2
51,1,2021-12-14 09:00:00,3.2957,2
51,1,2021-12-14 10:00:00,3.2195,1
51,1,2021-12-14 11:00:00,3.8248,1
51,1,2021-12-14 12:00:00,6.8855,2
51,1,2021-12-14 13:00:00,7.7698,2
51,1,2021-12-14 14:00:00,6.7505,2
51,1,2021-12-14 15:00:00,15.1228,2
51,1,2021-12-14 16:00:00,8.1137,2
51,1,2021-12-14 17:00:00,4.1718,2
51,1,2021-12-14 18:00:00,4.0847,2
51,1,2021-12-14 19:00:00,3.7355,2
51,1,2021-12-14 20:00:00,3.525,2
51,1,2021-12-14 21:00:00,3.1727,2
51,1,2021-12-14 22:00:00,3.314,2
51,1,2021-12-14 23:00:00,3.5425,2
51,1,2021-12-15 00:00:00,3.5778,2
51,1,2021-12-15 01:00:00,3.6655,2
51,1,2021-12-15 02:00:00,3.718,2
51,1,2021-12-15 03:00:00,3.6305,2
51,1,2021-12-15 04:00:00,3.718,2
51,1,2021-12-15 05:00:00,3.6305,2
51,1,2021-12-15 06:00:00,3.648,2
51,1,2021-12-15 07:00:00,3.296,2
51,1,2021-12-15 08:00:00,3.102,2
51,1,2021-12-15 09:00:00,3.717,2
51,1,2021-12-15 10:00:00,4.2067,2
51,1,2021-12-15 11:00:00,4.7958,2
51,1,2021-12-15 12:00:00,4.727,2
51,1,2021-12-15 13:00:00,4.6222,1
51,1,2021-12-15 14:00:00,5.4288,2
51,1,2021-12-15 15:00:00,4.3916,1
51,1,2021-12-15 16:00:00,6.338,2
51,1,2021-12-15 17:00:00,4.7268,2
51,1,2021-12-15 18:00:00,4.467,2
51,1,2021-12-15 19:00:00,4.5017,2
51,1,2021-12-15 20:00:00,4.224,2
51,1,2021-12-15 21:00:00,4.0673,2
51,1,2021-12-15 22:00:00,4.0673,2
51,1,2021-12-15 23:00:00,4.1545,2
51,1,2021-12-16 00:00:00,3.9278,2
51,1,2021-12-16 01:00:00,3.788,2
51,1,2021-12-16 02:00:00,3.788,2
51,1,2021-12-16 03:00:00,3.525,2
51,1,2021-12-16 04:00:00,3.2433,2
51,1,2021-12-16 05:00:00,3.1373,2
51,1,2021-12-16 06:00:00,2.8013,2
51,1,2021-12-16 07:00:00,2.1773,2
51,1,2021-12-16 08:00:00,2.5877,2
51,1,2021-12-16 09:00:00,3.7868,2
51,1,2021-12-16 10:00:00,4.9845,2
51,1,2021-12-16 11:00:00,6.6232,2
51,1,2021-12-16 12:00:00,7.6407,2
51,1,2021-12-16 13:00:00,7.009,2
51,1,2021-12-16 14:00:00,6.5558,2
51,1,2021-12-16 15:00:00,6.2,2
51,1,2021-12-16 16:00:00,5.8593,2
51,1,2021-12-16 17:00:00,5.261,2
51,1,2021-12-16 18:00:00,5.0257,1
51,1,2021-12-16 19:00:00,5.8915,2
51,1,2021-12-16 20:00:00,3.3348,1
51,1,2021-12-16 21:00:00,2.9562,2
51,1,2021-12-16 22:00:00,1.9078,2
51,1,2021-12-16 23:00:00,1.4027,2
51,1,2021-12-17 00:00:00,1.3482,2
51,1,2021-12-17 01:00:00,1.602,2
51,1,2021-12-17 02:00:00,1.1482,2
51,1,2021-12-17 03:00:00,0.9113,2
51,1,2021-12-17 04:00:00,0.7835,2
51,1,2021-12-17 05:00:00,0.8563,2
51,1,2021-12-17 06:00:00,0.3242,2
51,1,2021-12-17 07:00:00,0.0467,2
51,1,2021-12-17 08:00:00,0.0277,2
51,1,2021-12-17 09:00:00,0.9287,2
51,1,2021-12-17 10:00:00,1.2308,1
51,1,2021-12-17 11:00:00,2.9025,1
51,1,2021-12-17 12:00:00,4.2283,1
51,1,2021-12-17 13:00:00,6.2167,2
51,1,2021-12-17 14:00:00,6.3867,2
51,1,2021-12-17 15:00:00,5.671,2
51,1,2021-12-17 16:00:00,3.6273,2
51,1,2021-12-17 17:00:00,2.1413,2
51,1,2021-12-17 18:00:00,1.619,2
51,1,2021-12-17 19:00:00,0.6182,2
51,1,2021-12-17 20:00:00,0.084,2
51,1,2021-12-17 21:00:00,0.0455,2
51,1,2021-12-17 22:00:00,1.0955,2
51,1,2021-12-17 23:00:00,-0.381,2
51,1,2021-12-18 00:00:00,-0.6992,2
51,1,2021-12-18 01:00:00,-1.0385,2
51,1,2021-12-18 02:00:00,-0.2323,2
51,1,2021-12-18 03:00:00,-0.2877,2
51,1,2021-12-18 04:00:00,-0.2133,2
51,1,2021-12-18 05:00:00,-0.7932,2
51,1,2021-12-18 06:00:00,-0.4933,2
51,1,2021-12-18 07:00:00,0.0098,2
51,1,2021-12-18 08:00:00,0.3608,2
51,1,2021-12-18 09:00:00,0.5267,2
51,1,2021-12-18 10:00:00,1.1118,2
51,1,2021-12-18 11:00:00,1.6555,2
51,1,2021-12-18 12:00:00,1.6377,2
51,1,2021-12-18 13:00:00,2.1595,2
51,1,2021-12-18 14:00:00,1.764,2
51,1,2021-12-18 15:00:00,1.8,2
51,1,2021-12-18 16:00:00,1.02,2
51,1,2021-12-18 17:00:00,0.6737,2
51,1,2021-12-18 18:00:00,1.2567,2
51,1,2021-12-18 19:00:00,1.5997,2
51,1,2021-12-18 20:00:00,2.1112,2
51,1,2021-12-18 21:00:00,1.3117,2
51,1,2021-12-18 22:00:00,1.1665,2
51,1,2021-12-18 23:00:00,2.2708,2
51,1,2021-12-19 00:00:00,1.926,2
51,1,2021-12-19 01:00:00,1.764,2
51,1,2021-12-19 02:00:00,1.854,2
51,1,2021-12-19 03:00:00,1.4932,2
51,1,2021-12-19 04:00:00,1.2392,2
51,1,2021-12-19 05:00:00,1.2392,2
51,1,2021-12-19 06:00:00,0.9482,2
51,1,2021-12-19 07:00:00,0.5263,2
51,1,2021-12-19 08:00:00,0.4525,2
51,1,2021-12-19 09:00:00,0.563,2
51,1,2021-12-19 10:00:00,0.9842,2
51,1,2021-12-19 11:00:00,1.746,2
51,1,2021-12-19 12:00:00,1.8898,2
51,1,2021-12-19 13:00:00,2.1055,2
51,1,2021-12-19 14:00:00,1.471,1
51,1,2021-12-19 15:00:00,2.4093,2
51,1,2021-12-19 16:00:00,1.3838,2
51,1,2021-12-19 17:00:00,0.6552,2
51,1,2021-12-19 18:00:00,0.5448,2
51,1,2021-12-19 19:00:00,0.545,2
51,1,2021-12-19 20:00:00,0.3238,2
51,1,2021-12-19 21:00:00,0.3058,2
51,1,2021-12-19 22:00:00,0.0655,2
51,1,2021-12-19 23:00:00,0.0468,2
51,1,2021-12-20 00:00:00,0.0655,2
51,1,2021-12-20 01:00:00,-0.1022,2
51,1,2021-12-20 02:00:00,-0.4743,2
51,1,2021-12-20 03:00:00,-0.5678,2
51,1,2021-12-20 04:00:00,-0.6432,2
51,1,2021-12-20 05:00:00,-0.9452,2
51,1,2021-12-20 06:00:00,-1.7803,2
51,1,2021-12-20 07:00:00,-2.3192,2
51,1,2021-12-20 08:00:00,-1.7238,2
51,1,2021-12-20 09:00:00,0.4098,2
51,1,2021-12-20 10:00:00,1.2597,1
51,1,2021-12-20 11:00:00,2.4606,1
51,1,2021-12-20 12:00:00,3.4981,1
51,1,2021-12-20 13:00:00,4.1802,1
51,1,2021-12-20 14:00:00,8.6868,2
51,1,2021-12-20 15:00:00,4.6913,2
51,1,2021-12-20 16:00:00,2.0992,2
51,1,2021-12-20 17:00:00,0.5633,2
51,1,2021-12-20 18:00:00,0.5818,2
51,1,2021-12-20 19:00:00,0.4431,1
51,1,2021-12-20 20:00:00,-0.3477,2
51,1,2021-12-20 21:00:00,-0.493,2
51,1,2021-12-20 22:00:00,-0.493,2
51,1,2021-12-20 23:00:00,-1.0198,2
51,1,2021-12-21 00:00:00,-2.1455,2
51,1,2021-12-21 01:00:00,-2.7075,2
51,1,2021-12-21 02:00:00,-3.1382,2
51,1,2021-12-21 03:00:00,-3.553,2
51,1,2021-12-21 04:00:00,-4.092,2
51,1,2021-12-21 05:00:00,-4.7583,2
51,1,2021-12-21 06:00:00,-5.1465,2
51,1,2021-12-21 07:00:00,-5.3105,2
51,1,2021-12-21 08:00:00,-4.9415,2
51,1,2021-12-21 09:00:00,-4.3537,2
51,1,2021-12-21 10:00:00,-4.005,1
51,1,2021-12-21 11:00:00,-1.5707,2
51,1,2021-12-21 12:00:00,-0.3255,2
51,1,2021-12-21 13:00:00,-0.4185,2
51,1,2021-12-21 14:00:00,-1.001,2
51,1,2021-12-21 15:00:00,-1.1898,2
51,1,2021-12-21 16:00:00,-1.171,2
51,1,2021-12-21 17:00:00,-1.589,2
51,1,2021-12-21 18:00:00,-1.7607,2
51,1,2021-12-21 19:00:00,-1.5287,2
51,1,2021-12-21 20:00:00,-1.5252,2
51,1,2021-12-21 21:00:00,-2.7277,2
51,1,2021-12-21 22:00:00,-3.5137,2
51,1,2021-12-21 23:00:00,-4.3282,2
51,1,2021-12-22 00:00:00,-5.4962,2
51,1,2021-12-22 01:00:00,-5.8075,2
51,1,2021-12-22 02:00:00,-6.0787,2
51,1,2021-12-22 03:00:00,-6.436,2
51,1,2021-12-22 04:00:00,-6.69,2
51,1,2021-12-22 05:00:00,-6.754,2
51,1,2021-12-22 06:00:00,-6.8822,2
51,1,2021-12-22 07:00:00,-7.2888,2
51,1,2021-12-22 08:00:00,-7.2247,2
51,1,2021-12-22 09:00:00,-5.5813,2
51,1,2021-12-22 10:00:00,-4.447,1
51,1,2021-12-22 11:00:00,-2.4679,1
51,1,2021-12-22 12:00:00,-0.7002,1
51,1,2021-12-22 13:00:00,1.0938,2
51,1,2021-12-22 14:00:00,0.875,2
51,1,2021-12-22 15:00:00,0.0078,2
51,1,2021-12-22 16:00:00,-1.8013,2
51,1,2021-12-22 17:00:00,-2.7272,2
51,1,2021-12-22 18:00:00,-3.0597,2
51,1,2021-12-22 19:00:00,-3.6525,2
51,1,2021-12-22 20:00:00,-3.9913,2
51,1,2021-12-22 21:00:00,-4.4742,2
51,1,2021-12-22 22:00:00,-4.7377,2
51,1,2021-12-22 23:00:00,-4.636,2
51,1,2021-12-23 00:00:00,-4.7787,2
51,1,2021-12-23 01:00:00,-4.4537,2
51,1,2021-12-23 02:00:00,-4.4133,2
51,1,2021-12-23 03:00:00,-3.9917,2
51,1,2021-12-23 04:00:00,-3.5133,2
51,1,2021-12-23 05:00:00,-3.4343,2
51,1,2021-12-23 06:00:00,-2.3813,2
51,1,2021-12-23 07:00:00,-1.1708,2
51,1,2021-12-23 08:00:00,-0.5688,2
51,1,2021-12-23 09:00:00,3.5366,1
51,1,2021-12-23 10:00:00,7.5633,2
51,1,2021-12-23 11:00:00,8.6468,2
51,1,2021-12-23 12:00:00,10.0112,2
51,1,2021-12-23 13:00:00,11.0882,2
51,1,2021-12-23 14:00:00,9.5377,2
51,1,2021-12-23 15:00:00,9.3405,2
51,1,2021-12-23 16:00:00,10.3405,2
51,1,2021-12-23 17:00:00,9.981,2
51,1,2021-12-23 18:00:00,10.7157,2
51,1,2021-12-23 19:00:00,10.7155,2
51,1,2021-12-23 20:00:00,10.4387,2
51,1,2021-12-23 21:00:00,10.8945,2
51,1,2021-12-23 22:00:00,10.6345,2
51,1,2021-12-23 23:00:00,10.862,2
51,1,2021-12-24 00:00:00,11.4472,2
51,1,2021-12-24 01:00:00,11.0898,2
51,1,2021-12-24 02:00:00,10.4387,2
51,1,2021-12-24 03:00:00,10.5367,2
51,1,2021-12-24 04:00:00,10.4713,2
51,1,2021-12-24 05:00:00,10.259,2
51,1,2021-12-24 06:00:00,10.0467,2
51,1,2021-12-24 07:00:00,9.669,2
51,1,2021-12-24 08:00:00,8.9437,2
51,1,2021-12-24 09:00:00,8.0488,2
51,1,2021-12-24 10:00:00,8.0327,2
51,1,2021-12-24 11:00:00,8.5308,2
51,1,2021-12-24 12:00:00,9.0275,2
51,1,2021-12-24 13:00:00,9.5891,1
51,1,2021-12-24 14:00:00,9.324,2
51,1,2021-12-24 15:00:00,9.3075,2
51,1,2021-12-24 16:00:00,9.505,2
51,1,2021-12-24 17:00:00,9.7842,2
51,1,2021-12-24 18:00:00,9.9973,2
51,1,2021-12-24 19:00:00,10.2263,2
51,1,2021-12-24 20:00:00,10.2753,2
51,1,2021-12-24 21:00:00,10.0303,2
51,1,2021-12-24 22:00:00,10.259,2
51,1,2021-12-24 23:00:00,9.8662,2
51,1,2021-12-25 00:00:00,10.1935,2
51,1,2021-12-25 01:00:00,10.6182,2
51,1,2021-12-25 02:00:00,10.9925,2
51,1,2021-12-25 03:00:00,11.1552,2
51,1,2021-12-25 04:00:00,10.9762,2
51,1,2021-12-25 05:00:00,10.8298,2
51,1,2021-12-25 06:00:00,10.846,2
51,1,2021-12-25 07:00:00,10.6997,2
51,1,2021-12-25 08:00:00,10.6995,2
51,1,2021-12-25 09:00:00,10.8948,2
51,1,2021-12-25 10:00:00,11.2523,2
51,1,2021-12-25 11:00:00,11.7217,2
51,1,2021-12-25 12:00:00,12.1903,2
51,1,2021-12-25 13:00:00,11.6735,2
51,1,2021-12-25 14:00:00,11.4957,2
51,1,2021-12-25 15:00:00,11.09,2
51,1,2021-12-25 16:00:00,10.3407,2
51,1,2021-12-25 17:00:00,9.5542,2
51,1,2021-12-25 18:00:00,9.2418,2
51,1,2021-12-25 19:00:00,9.0935,2
51,1,2021-12-25 20:00:00,8.713,2
51,1,2021-12-25 21:00:00,8.5475,2
51,1,2021-12-25 22:00:00,8.6187,1
51,1,2021-12-25 23:00:00,8.2987,2
51,1,2021-12-26 00:00:00,8.0153,2
51,1,2021-12-26 01:00:00,7.0277,2
51,1,2021-12-26 02:00:00,5.8765,2
51,1,2021-12-26 03:00:00,5.3468,2
51,1,2021-12-26 04:00:00,5.1582,2
51,1,2021-12-26 05:00:00,5.1237,2
51,1,2021-12-26 06:00:00,5.0027,2
51,1,2021-12-26 07:00:00,4.8482,2
51,1,2021-12-26 08:00:00,4.9513,2
51,1,2021-12-26 09:00:00,5.4152,2
51,1,2021-12-26 10:00:00,6.7405,2
51,1,2021-12-26 11:00:00,7.0448,2
51,1,2021-12-26 12:00:00,7.648,2
51,1,2021-12-26 13:00:00,7.5815,2
51,1,2021-12-26 14:00:00,7.9818,2
51,1,2021-12-26 15:00:00,8.4147,2
51,1,2021-12-26 16:00:00,8.7795,2
51,1,2021-12-26 17:00:00,8.481,2
51,1,2021-12-26 18:00:00,8.415,2
51,1,2021-12-26 19:00:00,8.2653,2
51,1,2021-12-26 20:00:00,8.1987,2
51,1,2021-12-26 21:00:00,8.4147,2
51,1,2021-12-26 22:00:00,8.5312,2
51,1,2021-12-26 23:00:00,8.348,2
51,1,2021-12-27 00:00:00,8.5308,2
51,1,2021-12-27 01:00:00,8.6635,2
51,1,2021-12-27 02:00:00,8.5973,2
51,1,2021-12-27 03:00:00,8.3145,2
51,1,2021-12-27 04:00:00,7.5983,2
51,1,2021-12-27 05:00:00,7.515,2
51,1,2021-12-27 06:00:00,7.4308,2
51,1,2021-12-27 07:00:00,6.2672,2
51,1,2021-12-27 08:00:00,5.7402,2
51,1,2021-12-27 09:00:00,5.8937,2
51,1,2021-12-27 10:00:00,8.6193,2
51,1,2021-12-27 11:00:00,10.1585,2
51,1,2021-12-27 12:00:00,10.308,2
51,1,2021-12-27 13:00:00,9.3892,2
51,1,2021-12-27 14:00:00,8.9443,2
51,1,2021-12-27 15:00:00,9.8497,2
51,1,2021-12-27 16:00:00,9.3568,2
51,1,2021-12-27 17:00:00,9.4055,2
51,1,2021-12-27 18:00:00,10.21,2
51,1,2021-12-27 19:00:00,9.8988,2
51,1,2021-12-27 20:00:00,10.0955,2
51,1,2021-12-27 21:00:00,10.3407,2
51,1,2021-12-27 22:00:00,10.553,2
51,1,2021-12-27 23:00:00,10.5365,2
51,1,2021-12-28 00:00:00,10.4223,2
51,1,2021-12-28 01:00:00,10.732,2
51,1,2021-12-28 02:00:00,11.2363,2
51,1,2021-12-28 03:00:00,11.3012,2
51,1,2021-12-28 04:00:00,10.3398,2
51,1,2021-12-28 05:00:00,9.931,2
51,1,2021-12-28 06:00:00,11.0088,2
51,1,2021-12-28 07:00:00,11.0738,2
51,1,2021-12-28 08:00:00,11.2685,2
51,1,2021-12-28 09:00:00,11.6733,2
51,1,2021-12-28 10:00:00,12.4968,2
51,1,2021-12-28 11:00:00,14.3085,2
51,1,2021-12-28 12:00:00,13.6693,2
51,1,2021-12-28 13:00:00,12.851,2
51,1,2021-12-28 14:00:00,12.1905,2
51,1,2021-12-28 15:00:00,11.4948,2
51,1,2021-12-28 16:00:00,10.9755,2
51,1,2021-12-28 17:00:00,10.667,2
51,1,2021-12-28 18:00:00,10.4877,2
51,1,2021-12-28 19:00:00,10.7158,2
51,1,2021-12-28 20:00:00,10.6507,2
51,1,2021-12-28 21:00:00,10.667,2
51,1,2021-12-28 22:00:00,10.553,2
51,1,2021-12-28 23:00:00,10.4713,2
51,1,2021-12-29 00:00:00,10.259,2
51,1,2021-12-29 01:00:00,10.063,2
51,1,2021-12-29 02:00:00,9.8825,2
51,1,2021-12-29 03:00:00,10.014,2
51,1,2021-12-29 04:00:00,9.9155,2
51,1,2021-12-29 05:00:00,9.817,2
51,1,2021-12-29 06:00:00,9.983,1
51,1,2021-12-29 07:00:00,9.8497,2
51,1,2021-12-29 08:00:00,10.0465,2
51,1,2021-12-29 09:00:00,10.5203,2
51,1,2021-12-29 10:00:00,10.0777,2
51,1,2021-12-29 11:00:00,9.3403,2
51,1,2021-12-29 12:00:00,9.5543,2
51,1,2021-12-29 13:00:00,9.7185,2
51,1,2021-12-29 14:00:00,9.9155,2
51,1,2021-12-29 15:00:00,11.1548,2
51,1,2021-12-29 16:00:00,11.8028,2
51,1,2021-12-29 17:00:00,12.1262,2
51,1,2021-12-29 18:00:00,12.6422,2
51,1,2021-12-29 19:00:00,12.7707,2
51,1,2021-12-29 20:00:00,13.4132,2
51,1,2021-12-29 21:00:00,13.5095,2
51,1,2021-12-29 22:00:00,13.5095,2
51,1,2021-12-29 23:00:00,13.5095,2
51,1,2021-12-30 00:00:00,13.3492,2
51,1,2021-12-30 01:00:00,13.3972,2
51,1,2021-12-30 02:00:00,13.606,2
51,1,2021-12-30 03:00:00,13.782,2
51,1,2021-12-30 04:00:00,14.022,2
51,1,2021-12-30 05:00:00,14.166,2
51,1,2021-12-30 06:00:00,13.7818,2
51,1,2021-12-30 07:00:00,14.038,2
51,1,2021-12-30 08:00:00,14.1978,2
51,1,2021-12-30 09:00:00,14.533,2
51,1,2021-12-30 10:00:00,15.2823,2
51,1,2021-12-30 11:00:00,16.078,2
51,1,2021-12-30 12:00:00,15.5455,1
51,1,2021-12-30 13:00:00,16.9987,2
51,1,2021-12-30 14:00:00,16.3318,2
51,1,2021-12-30 15:00:00,15.5528,2
51,1,2021-12-30 16:00:00,14.9797,2
51,1,2021-12-30 17:00:00,14.6127,2
51,1,2021-12-30 18:00:00,14.8042,2
51,1,2021-12-30 19:00:00,14.1818,2
51,1,2021-12-30 20:00:00,15.3908,2
51,1,2021-12-30 21:00:00,14.668,2
51,1,2021-12-30 22:00:00,10.2255,2
51,1,2021-12-30 23:00:00,10.2372,2
51,1,2021-12-31 00:00:00,9.0768,2
51,1,2021-12-31 01:00:00,8.5308,2
51,1,2021-12-31 02:00:00,8.0488,2
51,1,2021-12-31 03:00:00,7.9995,2
51,1,2021-12-31 04:00:00,7.5475,2
51,1,2021-12-31 05:00:00,7.4642,2
51,1,2021-12-31 06:00:00,6.91,2
51,1,2021-12-31 07:00:00,6.7078,2
51,1,2021-12-31 08:00:00,6.4372,2
51,1,2021-12-31 09:00:00,7.129,2
51,1,2021-12-31 10:00:00,8.3882,1
51,1,2021-12-31 11:00:00,10.6074,1
51,1,2021-12-31 12:00:00,12.1734,1
51,1,2021-12-31 13:00:00,16.6968,2
51,1,2021-12-31 14:00:00,16.9985,2
51,1,2021-12-31 15:00:00,16.7448,2
51,1,2021-12-31 16:00:00,15.8392,2
51,1,2021-12-31 17:00:00,15.3935,2
51,1,2021-12-31 18:00:00,14.6277,2
51,1,2021-12-31 19:00:00,14.0377,2
51,1,2021-12-31 20:00:00,13.9258,2
51,1,2021-12-31 21:00:00,13.1883,2
51,1,2021-12-31 22:00:00,12.0768,2
51,1,2021-12-31 23:00:00,10.1592,2
51,1,2022-01-01 00:00:00,8.5972,2
51,1,2022-01-01 01:00:00,7.6643,2
51,1,2022-01-01 02:00:00,6.674,2
51,1,2022-01-01 03:00:00,5.996,2
51,1,2022-01-01 04:00:00,5.8937,2
51,1,2022-01-01 05:00:00,6.7073,2
51,1,2022-01-01 06:00:00,5.6375,2
51,1,2022-01-01 07:00:00,5.4152,2
51,1,2022-01-01 08:00:00,5.6878,2
51,1,2022-01-01 09:00:00,5.7228,2
51,1,2022-01-01 10:00:00,7.6676,1
51,1,2022-01-01 11:00:00,10.5978,1
51,1,2022-01-01 12:00:00,12.3751,1
51,1,2022-01-01 13:00:00,14.485,2
51,1,2022-01-01 14:00:00,14.7562,2
51,1,2022-01-01 15:00:00,14.1483,2
51,1,2022-01-01 16:00:00,11.655,2
51,1,2022-01-01 17:00:00,9.8581,1
51,1,2022-01-01 18:00:00,9.0713,2
51,1,2022-01-01 19:00:00,7.5647,2
51,1,2022-01-01 20:00:00,7.2795,2
51,1,2022-01-01 21:00:00,6.7245,2
51,1,2022-01-01 22:00:00,6.1827,2
51,1,2022-01-01 23:00:00,6.3333,2
51,1,2022-01-02 00:00:00,6.8922,2
51,1,2022-01-02 01:00:00,5.7568,2
51,1,2022-01-02 02:00:00,5.8592,2
51,1,2022-01-02 03:00:00,6.6898,2
51,1,2022-01-02 04:00:00,6.4032,2
51,1,2022-01-02 05:00:00,6.0978,2
51,1,2022-01-02 06:00:00,6.7915,2
51,1,2022-01-02 07:00:00,7.631,2
51,1,2022-01-02 08:00:00,7.2463,2
51,1,2022-01-02 09:00:00,8.4452,2
51,1,2022-01-02 10:00:00,13.4702,2
51,1,2022-01-02 11:00:00,14.5008,2
51,1,2022-01-02 12:00:00,15.0433,2
51,1,2022-01-02 13:00:00,16.7443,2
51,1,2022-01-02 14:00:00,16.9827,2
51,1,2022-01-02 15:00:00,16.3002,2
51,1,2022-01-02 16:00:00,15.5212,2
51,1,2022-01-02 17:00:00,15.0595,2
51,1,2022-01-02 18:00:00,14.405,2
51,1,2022-01-02 19:00:00,14.0538,2
51,1,2022-01-02 20:00:00,13.3653,2
51,1,2022-01-02 21:00:00,12.8832,2
51,1,2022-01-02 22:00:00,12.626,2
51,1,2022-01-02 23:00:00,12.6262,2
51,1,2022-01-03 00:00:00,12.7498,1
51,1,2022-01-03 01:00:00,12.1585,2
51,1,2022-01-03 02:00:00,12.0292,2
51,1,2022-01-03 03:00:00,11.8513,2
51,1,2022-01-03 04:00:00,11.6573,2
51,1,2022-01-03 05:00:00,11.3985,2
51,1,2022-01-03 06:00:00,11.2685,2
51,1,2022-01-03 07:00:00,11.5105,1
51,1,2022-01-03 08:00:00,11.1875,2
51,1,2022-01-03 09:00:00,11.4472,2
51,1,2022-01-03 10:00:00,11.722,2
51,1,2022-01-03 11:00:00,11.9483,2
51,1,2022-01-03 12:00:00,12.0938,2
51,1,2022-01-03 13:00:00,12.3523,2
51,1,2022-01-03 14:00:00,12.465,2
51,1,2022-01-03 15:00:00,12.3038,2
51,1,2022-01-03 16:00:00,12.0615,2
51,1,2022-01-03 17:00:00,12.3271,1
51,1,2022-01-03 18:00:00,11.8837,2
51,1,2022-01-03 19:00:00,12.11,2
51,1,2022-01-03 20:00:00,12.4328,2
51,1,2022-01-03 21:00:00,12.7545,2
51,1,2022-01-03 22:00:00,13.3935,1
51,1,2022-01-03 23:00:00,12.9797,2
51,1,2022-01-04 00:00:00,13.2398,1
51,1,2022-01-04 01:00:00,12.7223,2
51,1,2022-01-04 02:00:00,13.1725,2
51,1,2022-01-04 03:00:00,13.4775,2
51,1,2022-01-04 04:00:00,13.2207,2
51,1,2022-01-04 05:00:00,12.2393,2
51,1,2022-01-04 06:00:00,12.529,2
51,1,2022-01-04 07:00:00,14.2292,2
51,1,2022-01-04 08:00:00,15.3138,2
51,1,2022-01-04 09:00:00,15.2983,2
51,1,2022-01-04 10:00:00,15.9505,2
51,1,2022-01-04 11:00:00,16.4273,2
51,1,2022-01-04 12:00:00,15.3295,2
51,1,2022-01-04 13:00:00,13.6378,2
51,1,2022-01-04 14:00:00,12.1097,2
51,1,2022-01-04 15:00:00,12.1262,2
51,1,2022-01-04 16:00:00,12.2393,2
51,1,2022-01-04 17:00:00,9.9917,2
51,1,2022-01-04 18:00:00,8.232,2
51,1,2022-01-04 19:00:00,7.698,2
51,1,2022-01-04 20:00:00,6.3012,2
51,1,2022-01-04 21:00:00,5.4495,2
51,1,2022-01-04 22:00:00,5.2097,2
51,1,2022-01-04 23:00:00,4.7958,2
51,1,2022-01-05 00:00:00,5.106,2
51,1,2022-01-05 01:00:00,5.723,2
51,1,2022-01-05 02:00:00,6.047,2
51,1,2022-01-05 03:00:00,6.217,2
51,1,2022-01-05 04:00:00,5.9788,2
51,1,2022-01-05 05:00:00,5.6205,2
51,1,2022-01-05 06:00:00,4.4315,2
51,1,2022-01-05 07:00:00,4.328,2
51,1,2022-01-05 08:00:00,3.805,2
51,1,2022-01-05 09:00:00,3.7877,2
51,1,2022-01-05 10:00:00,4.8643,2
51,1,2022-01-05 11:00:00,3.623,1
51,1,2022-01-05 12:00:00,4.1995,1
51,1,2022-01-05 13:00:00,5.6355,2
51,1,2022-01-05 14:00:00,5.7057,2
51,1,2022-01-05 15:00:00,4.8643,2
51,1,2022-01-05 16:00:00,3.9798,2
51,1,2022-01-05 17:00:00,3.1548,2
51,1,2022-01-05 18:00:00,3.0137,2
51,1,2022-01-05 19:00:00,2.996,2
51,1,2022-01-05 20:00:00,2.9783,2
51,1,2022-01-05 21:00:00,3.049,2
51,1,2022-01-05 22:00:00,3.2787,2
51,1,2022-01-05 23:00:00,3.349,2
51,1,2022-01-06 00:00:00,3.56,2
51,1,2022-01-06 01:00:00,3.1723,2
51,1,2022-01-06 02:00:00,2.4635,2
51,1,2022-01-06 03:00:00,1.962,2
51,1,2022-01-06 04:00:00,1.854,2
51,1,2022-01-06 05:00:00,1.836,2
51,1,2022-01-06 06:00:00,1.8898,2
51,1,2022-01-06 07:00:00,1.692,2
51,1,2022-01-06 08:00:00,1.6198,2
51,1,2022-01-06 09:00:00,1.9977,2
51,1,2022-01-06 10:00:00,3.1368,2
51,1,2022-01-06 11:00:00,3.8747,2
51,1,2022-01-06 12:00:00,4.7442,2
51,1,2022-01-06 13:00:00,4.5537,2
51,1,2022-01-06 14:00:00,4.727,2
51,1,2022-01-06 15:00:00,4.5015,2
51,1,2022-01-06 16:00:00,3.1892,2
51,1,2022-01-06 17:00:00,3.1078,2
51,1,2022-01-06 18:00:00,1.33,2
51,1,2022-01-06 19:00:00,0.8933,2
51,1,2022-01-06 20:00:00,0.6363,2
51,1,2022-01-06 21:00:00,-0.0832,2
51,1,2022-01-06 22:00:00,-0.4932,2
51,1,2022-01-06 23:00:00,-0.8307,2
51,1,2022-01-07 00:00:00,-1.0385,2
51,1,2022-01-07 01:00:00,-1.5508,2
51,1,2022-01-07 02:00:00,-1.4748,2
51,1,2022-01-07 03:00:00,-1.0387,2
51,1,2022-01-07 04:00:00,-1.1898,2
51,1,2022-01-07 05:00:00,-0.8687,2
51,1,2022-01-07 06:00:00,-1.0007,2
51,1,2022-01-07 07:00:00,-0.512,2
